Latency,PowerConsumption,Number of Processors,Combined Tasks,MapTask1To,MapTask2To,MapTask3To,MapTask4To,MapTask5To,MapTask6To,MapTask7To,	MapTask8To,MapTask9To,MapTask10To,MapTask11To,NodeProcessorTypeDistribution,No_Proc_Preffered,VSF1,VSF2,VSF3,VSF4,VSF5,VSF6,OSPolicy1,OSPolicy2,OSPolicy3,OSPolicy4,OSPolicy5,OSPolicy6
0.0048184920757002704,0.0539823586683139,6,"(2, 2)","""Node3""","""Node2""","""Node1""","""Node5""","""Node3""","""Node4""","""Node1""","""Node5""","""Node6""","""Node4""","""Node4""","(0, 0, 6)",6,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00457546718883554,0.055906955797031054,6,"(6, 6)","""Node2""","""Node1""","""Node5""","""Node5""","""Node3""","""Node6""","""Node1""","""Node4""","""Node6""","""Node4""","""Node4""","(0, 0, 6)",6,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00372245589388755,0.052333413727487184,6,"(8, 8)","""Node2""","""Node5""","""Node2""","""Node3""","""Node1""","""Node5""","""Node4""","""Node3""","""Node6""","""Node6""","""Node6""","(0, 0, 6)",6,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(8, 8)","""Node1""","""Node1""","""Node5""","""Node3""","""Node3""","""Node1""","""Node6""","""Node4""","""Node2""","""Node2""","""Node2""","(3, 3, 0)",6,0.6666666666666666,0.5,1.0,0.5,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00348483008062228,0.055552067464354885,6,"(5, 5)","""Node2""","""Node1""","""Node2""","""Node5""","""Node3""","""Node6""","""Node2""","""Node4""","""Node5""","""Node4""","""Node5""","(0, 0, 6)",6,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00513723140919371,0.04971705551415894,6,"(7, 7)","""Node5""","""Node4""","""Node5""","""Node2""","""Node6""","""Node6""","""Node1""","""Node5""","""Node4""","""Node3""","""Node5""","(0, 0, 6)",6,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(4, 4)","""Node5""","""Node4""","""Node3""","""Node5""","""Node1""","""Node4""","""Node2""","""Node3""","""Node1""","""Node4""","""Node6""","(0, 0, 6)",6,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS"""
0.00361046545919368,0.051830824034134436,6,"(7, 7)","""Node4""","""Node3""","""Node5""","""Node4""","""Node6""","""Node1""","""Node5""","""Node3""","""Node6""","""Node2""","""Node6""","(0, 0, 6)",6,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.0041890644918467605,0.05330509010523449,6,"(5, 7)","""Node2""","""Node3""","""Node3""","""Node1""","""Node5""","""Node3""","""Node1""","""Node6""","""Node5""","""Node4""","""Node6""","(0, 0, 6)",6,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.004822576475520229,0.05440933307849756,6,"(6, 6)","""Node5""","""Node1""","""Node5""","""Node2""","""Node4""","""Node6""","""Node3""","""Node1""","""Node3""","""Node3""","""Node3""","(0, 0, 6)",6,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(6, 6)","""Node1""","""Node1""","""Node1""","""Node3""","""Node6""","""Node2""","""Node1""","""Node3""","""Node3""","""Node6""","""Node2""","(0, 2, 4)",4,1.0,1.0,1.0,0.25,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""","""FCFS"""
0.00495800151626527,0.044587793820756234,6,"(5, 5)","""Node5""","""Node1""","""Node2""","""Node3""","""Node5""","""Node4""","""Node6""","""Node1""","""Node6""","""Node4""","""Node4""","(2, 3, 1)",6,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(2, 2)","""Node4""","""Node5""","""Node4""","""Node6""","""Node3""","""Node1""","""Node2""","""Node6""","""Node3""","""Node6""","""Node6""","(0, 0, 6)",6,0.5,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.0042544510777892605,0.046833195451546315,6,"(4, 4)","""Node1""","""Node1""","""Node5""","""Node6""","""Node4""","""Node1""","""Node3""","""Node6""","""Node6""","""Node2""","""Node2""","(2, 3, 1)",6,1.0,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(7, 7)","""Node4""","""Node1""","""Node4""","""Node4""","""Node6""","""Node1""","""Node3""","""Node6""","""Node5""","""Node6""","""Node2""","(0, 0, 6)",6,0.6666666666666666,0.5,1.0,1.0,0.25,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00551147561240504,0.055492350344454766,6,"(4, 4)","""Node6""","""Node4""","""Node1""","""Node4""","""Node4""","""Node5""","""Node6""","""Node5""","""Node3""","""Node2""","""Node2""","(0, 0, 6)",6,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""","""PB"""
0.00484012710207086,0.056105360396976604,5,"(2, 2)","""Node3""","""Node6""","""Node6""","""Node5""","""Node1""","""Node4""","""Node6""","""Node5""","""Node4""","""Node3""","""Node4""","(0, 0, 6)",5,0.6666666666666666,0.25,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00337739153989872,0.05506954788470623,6,"(2, 2)","""Node4""","""Node3""","""Node4""","""Node6""","""Node5""","""Node3""","""Node4""","""Node6""","""Node5""","""Node2""","""Node1""","(0, 1, 5)",6,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00418793947143861,0.05593334440008446,6,"(7, 7)","""Node6""","""Node6""","""Node5""","""Node6""","""Node3""","""Node4""","""Node1""","""Node4""","""Node3""","""Node2""","""Node3""","(0, 0, 6)",6,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
0.004161543449234971,0.0482517126953517,6,"(8, 8)","""Node6""","""Node2""","""Node6""","""Node4""","""Node3""","""Node5""","""Node6""","""Node4""","""Node3""","""Node4""","""Node1""","(1, 4, 1)",6,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
0.0037220173840545705,0.055051790076727634,6,"(2, 2)","""Node1""","""Node4""","""Node3""","""Node6""","""Node5""","""Node2""","""Node4""","""Node6""","""Node5""","""Node4""","""Node5""","(0, 2, 4)",6,1.0,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(2, 2)","""Node5""","""Node6""","""Node1""","""Node3""","""Node6""","""Node4""","""Node6""","""Node2""","""Node3""","""Node4""","""Node4""","(0, 0, 6)",6,0.5,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(5, 5)","""Node1""","""Node1""","""Node5""","""Node5""","""Node2""","""Node4""","""Node6""","""Node3""","""Node6""","""Node4""","""Node6""","(0, 0, 6)",6,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(6, 6)","""Node5""","""Node6""","""Node1""","""Node6""","""Node4""","""Node6""","""Node1""","""Node3""","""Node4""","""Node2""","""Node2""","(1, 2, 3)",6,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(3, 3)","""Node4""","""Node3""","""Node2""","""Node4""","""Node5""","""Node3""","""Node3""","""Node4""","""Node3""","""Node6""","""Node1""","(0, 0, 6)",6,0.25,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00449617950204087,0.05638673676882545,6,"(2, 2)","""Node1""","""Node6""","""Node2""","""Node1""","""Node3""","""Node4""","""Node4""","""Node5""","""Node3""","""Node3""","""Node5""","(0, 0, 6)",6,0.6666666666666666,0.5,1.0,1.0,1.0,0.6666666666666666,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB"""
0.00572639258165306,0.054880725594339166,6,"(7, 7)","""Node4""","""Node1""","""Node3""","""Node3""","""Node4""","""Node5""","""Node1""","""Node5""","""Node6""","""Node2""","""Node6""","(0, 0, 6)",6,0.6666666666666666,0.5,1.0,1.0,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00463682989185679,0.05611643756359681,6,"(6, 6)","""Node6""","""Node2""","""Node3""","""Node6""","""Node5""","""Node4""","""Node3""","""Node4""","""Node5""","""Node1""","""Node5""","(0, 0, 6)",6,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(7, 8)","""Node6""","""Node3""","""Node2""","""Node4""","""Node5""","""Node2""","""Node4""","""Node1""","""Node1""","""Node4""","""Node5""","(0, 0, 6)",6,1.0,1.0,1.0,1.0,1.0,0.25,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(7, 8)","""Node1""","""Node4""","""Node1""","""Node6""","""Node3""","""Node2""","""Node6""","""Node3""","""Node3""","""Node6""","""Node6""","(0, 0, 6)",5,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00418845331234503,0.05596124510072968,6,"(6, 6)","""Node4""","""Node1""","""Node5""","""Node6""","""Node4""","""Node3""","""Node5""","""Node2""","""Node5""","""Node2""","""Node2""","(0, 0, 6)",6,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""FCFS""","""FCFS"""
0.0055022417327731,0.05455093436634181,6,"(2, 2)","""Node3""","""Node2""","""Node1""","""Node4""","""Node3""","""Node6""","""Node5""","""Node1""","""Node6""","""Node5""","""Node5""","(0, 0, 6)",6,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00704535133683043,0.054341672048495056,6,"(5, 8)","""Node4""","""Node4""","""Node4""","""Node2""","""Node5""","""Node6""","""Node4""","""Node5""","""Node6""","""Node1""","""Node3""","(0, 0, 6)",6,0.5,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(3, 3)","""Node3""","""Node4""","""Node3""","""Node2""","""Node6""","""Node1""","""Node3""","""Node2""","""Node1""","""Node5""","""Node1""","(2, 4, 0)",6,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00434443327664341,0.05402236291362809,6,"(6, 6)","""Node2""","""Node2""","""Node1""","""Node3""","""Node4""","""Node6""","""Node3""","""Node6""","""Node5""","""Node4""","""Node4""","(0, 2, 4)",6,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(7, 8)","""Node6""","""Node4""","""Node2""","""Node5""","""Node4""","""Node3""","""Node5""","""Node3""","""Node3""","""Node5""","""Node1""","(0, 4, 2)",6,0.6666666666666666,0.5,1.0,1.0,1.0,0.5,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(6, 8)","""Node3""","""Node5""","""Node5""","""Node5""","""Node2""","""Node6""","""Node6""","""Node1""","""Node4""","""Node6""","""Node6""","(0, 0, 6)",6,0.6666666666666666,0.5,0.25,1.0,0.6666666666666666,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(7, 8)","""Node6""","""Node2""","""Node1""","""Node3""","""Node5""","""Node6""","""Node3""","""Node3""","""Node5""","""Node3""","""Node4""","(3, 0, 3)",6,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(6, 7)","""Node5""","""Node5""","""Node5""","""Node4""","""Node6""","""Node5""","""Node4""","""Node2""","""Node6""","""Node3""","""Node1""","(0, 1, 5)",6,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(3, 3)","""Node5""","""Node3""","""Node6""","""Node5""","""Node4""","""Node4""","""Node1""","""Node3""","""Node2""","""Node1""","""Node2""","(0, 0, 6)",6,0.6666666666666666,0.5,0.6666666666666666,1.0,0.6666666666666666,0.5,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
0.00371860403470388,0.05166065048363869,6,"(7, 7)","""Node2""","""Node1""","""Node2""","""Node4""","""Node6""","""Node1""","""Node3""","""Node4""","""Node5""","""Node5""","""Node5""","(0, 0, 6)",6,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB"""
0.00428927719796922,0.055565477051392566,6,"(3, 3)","""Node5""","""Node4""","""Node2""","""Node3""","""Node3""","""Node6""","""Node4""","""Node1""","""Node6""","""Node6""","""Node6""","(0, 0, 6)",6,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(7, 7)","""Node5""","""Node4""","""Node4""","""Node5""","""Node3""","""Node2""","""Node4""","""Node6""","""Node6""","""Node3""","""Node1""","(4, 1, 1)",6,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00397691023064226,0.051113276304414486,6,"(3, 3)","""Node3""","""Node2""","""Node5""","""Node3""","""Node6""","""Node1""","""Node4""","""Node5""","""Node6""","""Node4""","""Node6""","(0, 0, 6)",6,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.0050191597440804,0.05470923160741629,4,"(4, 4)","""Node5""","""Node4""","""Node5""","""Node3""","""Node2""","""Node5""","""Node4""","""Node3""","""Node4""","""Node3""","""Node3""","(0, 2, 4)",4,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS""","""PB"""
0.00436142472858145,0.05401152120929322,6,"(4, 4)","""Node5""","""Node6""","""Node2""","""Node6""","""Node6""","""Node4""","""Node1""","""Node3""","""Node3""","""Node3""","""Node3""","(0, 0, 6)",6,0.6666666666666666,0.5,1.0,1.0,0.5,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00445771920409168,0.05331860742887557,6,"(6, 6)","""Node4""","""Node2""","""Node2""","""Node5""","""Node6""","""Node3""","""Node4""","""Node4""","""Node6""","""Node2""","""Node1""","(0, 0, 6)",6,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(3, 3)","""Node2""","""Node1""","""Node3""","""Node2""","""Node6""","""Node6""","""Node5""","""Node5""","""Node4""","""Node6""","""Node4""","(0, 0, 6)",6,0.6666666666666666,0.5,0.6666666666666666,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00508418969187679,0.050498192228912185,6,"(7, 8)","""Node5""","""Node6""","""Node4""","""Node5""","""Node3""","""Node1""","""Node5""","""Node2""","""Node3""","""Node6""","""Node6""","(0, 0, 6)",6,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(7, 8)","""Node6""","""Node2""","""Node6""","""Node6""","""Node4""","""Node3""","""Node6""","""Node3""","""Node3""","""Node5""","""Node1""","(0, 0, 6)",6,0.6666666666666666,0.25,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""PB""","""PB""","""PB"""
0.0041104316347039,0.054700947927057805,6,"(3, 3)","""Node4""","""Node6""","""Node6""","""Node4""","""Node5""","""Node3""","""Node4""","""Node2""","""Node3""","""Node1""","""Node1""","(0, 0, 6)",6,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(6, 8)","""Node2""","""Node3""","""Node2""","""Node6""","""Node1""","""Node3""","""Node5""","""Node5""","""Node6""","""Node3""","""Node3""","(0, 0, 6)",5,0.6666666666666666,0.5,1.0,0.25,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(6, 6)","""Node1""","""Node3""","""Node1""","""Node4""","""Node3""","""Node5""","""Node3""","""Node2""","""Node5""","""Node6""","""Node6""","(0, 0, 6)",6,0.6666666666666666,0.5,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(5, 8)","""Node5""","""Node1""","""Node5""","""Node5""","""Node3""","""Node2""","""Node5""","""Node6""","""Node4""","""Node6""","""Node2""","(3, 3, 0)",6,0.6666666666666666,0.5,1.0,1.0,1.0,0.5,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00349838062167409,0.045662620640033,6,"(4, 4)","""Node4""","""Node5""","""Node3""","""Node4""","""Node6""","""Node1""","""Node3""","""Node2""","""Node6""","""Node5""","""Node6""","(4, 0, 2)",6,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(8, 8)","""Node6""","""Node3""","""Node2""","""Node4""","""Node3""","""Node3""","""Node6""","""Node4""","""Node3""","""Node4""","""Node4""","(0, 2, 4)",4,0.5,1.0,1.0,0.6666666666666666,0.5,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(5, 5)","""Node4""","""Node6""","""Node4""","""Node5""","""Node6""","""Node2""","""Node4""","""Node6""","""Node2""","""Node2""","""Node2""","(0, 2, 4)",4,0.5,1.0,1.0,0.6666666666666666,0.5,1.0,"""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS"""
0.00545260904608135,0.05026078165714795,5,"(7, 8)","""Node3""","""Node1""","""Node6""","""Node3""","""Node2""","""Node4""","""Node3""","""Node4""","""Node4""","""Node6""","""Node2""","(0, 2, 4)",5,0.5,1.0,1.0,1.0,0.5,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(5, 5)","""Node4""","""Node4""","""Node4""","""Node2""","""Node6""","""Node3""","""Node5""","""Node3""","""Node6""","""Node6""","""Node6""","(0, 2, 4)",5,0.5,1.0,1.0,1.0,0.5,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(6, 6)","""Node2""","""Node4""","""Node5""","""Node2""","""Node6""","""Node4""","""Node3""","""Node2""","""Node6""","""Node4""","""Node3""","(0, 2, 4)",5,0.25,1.0,1.0,0.6666666666666666,0.5,1.0,"""PB""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(2, 2)","""Node4""","""Node4""","""Node4""","""Node4""","""Node6""","""Node2""","""Node3""","""Node3""","""Node6""","""Node5""","""Node2""","(0, 2, 4)",5,0.5,1.0,1.0,1.0,0.5,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(5, 5)","""Node6""","""Node6""","""Node6""","""Node6""","""Node1""","""Node4""","""Node2""","""Node2""","""Node3""","""Node4""","""Node3""","(0, 2, 4)",5,0.5,1.0,1.0,0.6666666666666666,0.5,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(7, 7)","""Node6""","""Node6""","""Node1""","""Node3""","""Node6""","""Node4""","""Node2""","""Node3""","""Node4""","""Node3""","""Node3""","(0, 2, 4)",5,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(3, 3)","""Node1""","""Node2""","""Node2""","""Node5""","""Node2""","""Node6""","""Node2""","""Node4""","""Node6""","""Node4""","""Node4""","(0, 2, 4)",5,0.5,1.0,0.6666666666666666,0.5,0.5,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(4, 4)","""Node3""","""Node4""","""Node6""","""Node3""","""Node1""","""Node2""","""Node6""","""Node6""","""Node2""","""Node1""","""Node2""","(1, 4, 1)",5,0.5,1.0,1.0,0.5,0.6666666666666666,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
0.004940745304833879,0.05095502725488851,5,"(4, 4)","""Node3""","""Node3""","""Node6""","""Node3""","""Node2""","""Node5""","""Node3""","""Node6""","""Node4""","""Node5""","""Node2""","(0, 2, 4)",5,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00584219000000001,0.05248638849979245,5,"(7, 8)","""Node5""","""Node2""","""Node2""","""Node3""","""Node4""","""Node6""","""Node3""","""Node3""","""Node6""","""Node2""","""Node4""","(0, 1, 5)",5,0.5,1.0,1.0,0.6666666666666666,0.5,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(4, 4)","""Node4""","""Node4""","""Node4""","""Node6""","""Node2""","""Node1""","""Node4""","""Node6""","""Node2""","""Node2""","""Node3""","(4, 2, 0)",5,0.5,1.0,1.0,0.6666666666666666,0.5,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(7, 7)","""Node3""","""Node6""","""Node5""","""Node3""","""Node2""","""Node6""","""Node1""","""Node6""","""Node2""","""Node6""","""Node2""","(1, 2, 3)",5,0.5,1.0,1.0,0.6666666666666666,0.5,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(4, 4)","""Node4""","""Node6""","""Node4""","""Node2""","""Node1""","""Node5""","""Node4""","""Node6""","""Node1""","""Node6""","""Node1""","(0, 2, 4)",5,0.5,1.0,0.5,0.6666666666666666,0.5,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(4, 4)","""Node6""","""Node4""","""Node6""","""Node6""","""Node1""","""Node2""","""Node2""","""Node6""","""Node3""","""Node3""","""Node3""","(0, 2, 4)",5,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(3, 3)","""Node2""","""Node5""","""Node2""","""Node2""","""Node6""","""Node4""","""Node2""","""Node6""","""Node3""","""Node6""","""Node3""","(0, 2, 4)",5,0.25,1.0,1.0,0.6666666666666666,0.5,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(3, 3)","""Node6""","""Node3""","""Node6""","""Node6""","""Node3""","""Node3""","""Node4""","""Node1""","""Node2""","""Node2""","""Node2""","(0, 2, 4)",5,0.5,1.0,1.0,0.6666666666666666,0.5,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(6, 6)","""Node2""","""Node1""","""Node2""","""Node2""","""Node5""","""Node3""","""Node3""","""Node4""","""Node3""","""Node3""","""Node3""","(0, 2, 4)",5,0.5,1.0,1.0,0.6666666666666666,0.5,0.25,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(7, 8)","""Node4""","""Node5""","""Node3""","""Node3""","""Node6""","""Node5""","""Node3""","""Node5""","""Node2""","""Node6""","""Node6""","(0, 2, 4)",5,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(8, 8)","""Node6""","""Node6""","""Node6""","""Node3""","""Node1""","""Node2""","""Node6""","""Node3""","""Node4""","""Node5""","""Node4""","(0, 2, 4)",6,0.5,1.0,1.0,0.6666666666666666,0.5,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(3, 3)","""Node5""","""Node6""","""Node2""","""Node4""","""Node5""","""Node3""","""Node6""","""Node4""","""Node6""","""Node4""","""Node4""","(0, 2, 4)",5,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB"""
0.00378181412051095,0.04830029188263545,5,"(2, 2)","""Node1""","""Node1""","""Node3""","""Node6""","""Node2""","""Node1""","""Node3""","""Node4""","""Node2""","""Node4""","""Node2""","(0, 2, 4)",5,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(3, 3)","""Node2""","""Node6""","""Node3""","""Node2""","""Node5""","""Node6""","""Node6""","""Node1""","""Node4""","""Node1""","""Node1""","(0, 2, 4)",6,0.5,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(6, 8)","""Node1""","""Node3""","""Node1""","""Node4""","""Node6""","""Node3""","""Node1""","""Node1""","""Node6""","""Node3""","""Node3""","(2, 4, 0)",4,0.5,1.0,1.0,0.6666666666666666,0.5,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(7, 7)","""Node3""","""Node1""","""Node5""","""Node3""","""Node6""","""Node3""","""Node5""","""Node2""","""Node6""","""Node6""","""Node6""","(0, 2, 4)",5,0.5,1.0,1.0,0.5,1.0,1.0,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
0.0041315144790453106,0.053500048942515324,5,"(3, 3)","""Node3""","""Node6""","""Node3""","""Node3""","""Node4""","""Node6""","""Node5""","""Node2""","""Node2""","""Node2""","""Node2""","(0, 2, 4)",5,0.5,1.0,1.0,1.0,1.0,1.0,"""PB""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB"""
